venue_id,venueName,tag_id,tag,frequency,modelCount,wordCount,models,prompts,extraction_run_id
2OJkrdRmixt1xqHGJFq5,Blanco Colima,224eff1f-8d77-58c0-bf7b-7ab19c67d5ce,fried rice good,1,1,3,openai,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,8a22c994-0616-5f62-a90c-d55eeccd4060,good aguachile verde,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,fc3360a5-e4ec-550a-9040-9920c66eb4f5,good architecture,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,929fba8d-049f-519c-abe6-1a07fed2fad9,good carajillo,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,89cfefd0-a969-56a7-93e1-b0553ea082a1,good chocolate dessert,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,84e188f5-ddc2-5533-a7b9-4a3c6331cc0f,good chocolate fondant,1,1,0,grok,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,7498bca2-44af-5ecd-bd2f-97cd1eec290e,good cold octopus,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,4db69a9b-29a9-5de5-8d99-356e3398bdac,good dessert,1,1,0,grok,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,1acd72ed-1d6d-523a-a6e2-702e915269c3,good for apps,1,1,0,claude,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,255a8a7e-4222-51a4-b5b4-b2ef7791a36d,good for apps drinks,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,a2180433-d465-542a-bda7-1620cf78e41e,good for birthday,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,d0c67586-98b8-53e7-9ca5-bef445fe4400,good for food tours,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,9c437c11-0fb5-524a-9838-031699f30dc7,good for photos,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,1a47b154-b360-519a-a518-bae5f40699d1,good short rib,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,11c7500c-6420-51f9-afd6-4c9710549365,good steak and frites,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,a0932483-0cc1-5213-809d-dc8f5e47764d,good tuna tostada,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,221942e5-320d-526d-8a24-88ce098968ad,good wine selection,1,1,0,claude,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,72aa7568-ac96-55bd-9a47-c3d201b78db5,gorgeous presentation,1,1,0,claude,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,d35a9a69-d74d-5d8e-b5c3-ee737f9ee0ef,great decor,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,70d32e58-446f-5225-8e14-23bc960f2154,great dining,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,84fbf64c-efac-5205-8307-3d92fc490dd6,great for photos,1,1,0,claude,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,15dfec84-ad9b-5eff-8858-9724c866aaa2,great server,1,1,2,openai,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,df9bc769-b845-5c6a-98a2-38c6aafee63a,grilled artichoke,1,1,0,claude,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,abc05c93-e68b-580b-bc3b-aa6883c6ade7,hot salsas,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,8afe42d5-fb87-5490-8394-674205c78ee8,inattentive staff,1,1,0,gemini,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,2cbfb8ae-e551-53fb-9057-f7e64ee04293,inedible artichoke,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,0ed2d060-3d9d-5d29-b572-f16df2d3eeb6,instagrammable spot,1,1,0,gemini,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,596104ac-4e98-5d6d-89ce-67ac4115631f,late lunch available,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,bfd697e8-ffe1-5349-8e25-aebce98117cc,late lunch option,1,1,0,claude,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,250e3c75-aea5-5758-b35a-aad967673163,late lunch spot,1,1,0,gemini,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,115133a8-84c1-5697-bcd1-1983b2302989,love ambience,1,1,0,grok,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,469ed7eb-21fa-5fe4-bcf3-fa1896661c7d,main dining area,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,aba868ab-2cc3-59d2-8535-b0060513d04e,main dining full,1,1,3,openai,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,7cccd89f-6e4b-5f76-a858-be69f11f35af,medicare? wait no,1,1,3,openai,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,872af2cd-b6ba-5895-9fe2-bc90613dbbfe,medicore,1,1,1,openai,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,4cf37347-580b-5c6b-88ce-65f2e8a003ec,meh flavors,1,1,2,openai,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,6098c767-1b5f-5db4-99e2-65520a81e32c,modern design,1,1,2,openai,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,ba19d4a2-c998-5c64-bba5-4d89c3d87145,not exceptional food,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,1564ca3d-1538-58c2-91d3-0028cffc6351,notable architecture,1,1,0,gemini,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,9592b785-8a73-53b4-875e-f31e8c2f0546,octopus,1,1,0,claude,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,7d37432f-8af4-5073-9fc8-2ad3c37c4ab6,open space,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,57be12c2-2c5d-5b1f-98ab-85c588c471b4,original decor,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,c1cecfab-44cf-5fe7-b00e-6b919dd7421f,photo opportunities,1,1,0,gemini,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,8a04cb58-4f54-5d87-aeb7-9f08378ef7be,photogenic venue,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,649d7b05-57fa-5789-a026-7b351d3fce5e,poor quality,1,1,2,openai,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,991c40c5-9d8c-5df9-abf6-8092fb9bb959,poor quality food,1,1,3,openai,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,b4461af2-8176-5b2c-81b5-102013eb099a,recommended spot,1,1,0,gemini,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,9064f04f-ebc7-5a81-a2a1-a3b8dcf0dbea,repeat visit spot,1,1,0,gemini,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,ec10aaf7-a4e7-55f7-82a2-f6e82f68d02d,repeat visit worthy,1,1,0,claude,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,ff3dad02-5a44-572f-94ca-f1aad552bf95,return visit,1,1,2,openai,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,fe4de024-ee38-5b79-b2a6-281ce127f17e,satisfying bites,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,aec11943-ef0f-53de-8ebf-022c10dae57b,scallops,1,1,0,claude,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,d47496cd-d4d1-53be-8f3d-17c5f3b0c433,seating issues,1,1,0,claude,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,496f5ce1-0913-52d5-bc4b-e4cdbb3ab11a,sidewalk tables,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,a4ad1782-1b4f-5b9d-bf9b-83289d6dc366,sidewalk view,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,5bc9dc8b-a895-5b03-85fa-95a79ebda2c6,sidewalk views,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,193250b9-66b0-5bce-9e39-c84fe940572f,small outdoor tables,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,4b3af945-37c6-5373-bb10-3f3312de1b07,spicy salsas,1,1,2,openai,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,1910d515-ecaa-55d8-888e-b505e8a8b85e,strong aesthetics,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,ebeed4bc-4efe-53eb-8363-9a79b190f8a2,stylish decor,1,1,2,openai,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,4736d194-cc54-5753-99b6-6040c188ec48,super good chocolate dessert,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,d105ef60-feab-52d5-a356-51cec0eb7c34,table assignment issues,1,1,0,claude,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,658d6c6a-7763-53d6-88a8-83fa3c67ee65,table change denied,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,16b35c16-534f-5bac-9f2d-34d0e56bc64e,table issues,1,1,0,grok,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,54301952-e2cb-5064-bf6f-be1af37207f5,tasty croquettes,1,1,0,gemini,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,c6b3106b-4e56-5e6b-9b90-eb94db47b8ed,tasty espresso martini,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,e3686cc9-9dae-5820-9247-851b375fd9ba,unattentive waiter,1,1,2,openai,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,e2d67105-6c2c-54f7-aea2-986a6bd43cb3,unresponsive server,1,1,2,openai,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,fe3264f9-0e96-51f6-aa3f-42a4bbcba271,unresponsive waiter,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,39160470-4d81-52a4-b8fc-345ca96440b2,upstairs balcony,1,1,2,openai,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,34e79e4a-a0fa-51b4-8736-84310b413811,upstairs balcony seating,1,1,3,openai,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,effd8137-0d17-5969-b81c-15dcc8ff0aea,vanilla ice cream,1,1,0,claude,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,52a1d4a4-1dd7-5567-88fe-548b1f9d2baa,variable food quality,1,1,0,gemini,short_phrase,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,ee1aa465-4b0e-50ca-82e9-7f5ed0712a5f,white wine pairing,1,1,0,claude,minimal,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,273f1c6b-57f6-55a7-b347-1c236a9ea624,windy area,1,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,65784a91-7f15-57af-aecb-3fe13a033025,windy cold seating,1,1,0,grok,anti_hallucination,week2_run_20251223_191104
2OJkrdRmixt1xqHGJFq5,Blanco Colima,0302f2e0-5c2a-55fa-a7a6-9564a67c479c,would return,1,1,2,openai,short_phrase,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,bc741a5a-7555-5687-ab07-76a251be1828,good atmosphere,24,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,2c83d7d8-56d5-5c4c-a37d-fd1301971203,small portions,24,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,f0ca3223-a391-501e-b371-a495faefd3db,high prices,23,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,3e3cddf2-10df-579d-8647-e110436f9a53,poor food quality,20,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,d85b244e-3e68-59fd-bf1a-6097080dee46,terrible service,20,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,a03b73f9-07bb-5cf7-94f7-8482c3611e2d,great drinks,17,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,494df86d-706e-5547-8ac6-536b8d92f3ec,cockroach in food,16,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,adc84b84-c849-5d2f-b325-c411cdf43a8b,live music,16,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,df8aea9e-8695-56df-ba9d-2d2b3fbf40d2,walking distance,15,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,25e2f7a4-f672-5ef5-97c9-ad21838692d2,fashion drive monterrey,13,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,fcd1eaa4-21b3-5bce-9e5f-db8548b16204,good drinks,13,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,1e512288-8789-50f6-a1e1-7a5a8210af15,arrogant waiter,12,4,2,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,2b4f81f9-63ab-53ee-bff5-f1635014eca7,burritos,10,3,0,"claude,gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,865a14f0-7ca5-567d-962d-cd1954ca88a3,pink,10,3,1,"claude,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,ccffb18d-8e39-59d9-97da-dc997a6c94b5,rude waiter,9,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,7d3d8d17-6878-5b69-8f57-1e9acfefc318,great time,8,3,2,"gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,eb2c071d-b9f0-5ef2-9cfd-3a3933076f25,hamburgers,8,3,0,"claude,gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,2a9eb8ed-83fe-537c-9f6d-ee295561b791,pressured to leave,8,4,3,"claude,gemini,grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,c69f9891-ca30-51ba-9d6b-e8ba55bbe35d,tacos,8,3,0,"claude,gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,272458d5-b07c-52db-8bfd-978b629ff371,baked potatoes,7,3,0,"claude,gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,e8c9c083-c2e7-5040-973f-5f09400032ee,best live music,6,2,3,"claude,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,a4b5dad8-5c63-5e51-995a-deed0d435b4c,pink decor,6,1,0,gemini,"anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,ac721528-f8f2-5c63-b7d5-6dca14f82be4,friday saturday nights,5,2,0,"claude,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,94e797c0-e64d-574a-aac8-9e885233bffd,friday saturday shows,5,2,3,"grok,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,b2aae7b1-0538-5811-adc7-78f7b9e46d72,greasy food,5,3,0,"claude,gemini,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,7a39f7ff-e507-51f1-976c-b6d7ada754d2,poor service,5,2,0,"claude,grok","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,0a939f4a-ca20-5b3a-a977-38f780529ffa,rude staff,5,3,0,"claude,gemini,grok","minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,6b24f674-ecc0-5af6-89ac-d9d9b60b84e4,delicious burritos,4,2,2,"gemini,openai","minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,45eba433-87ee-5b3e-aae9-10aff779c8c6,fatty dishes,4,3,2,"gemini,grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,26a28728-4507-5136-b328-78af9acab727,live shows,4,2,0,"claude,grok","minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,4068148d-2087-59b0-84ff-8f0cef251b7f,varied menu,4,2,2,"gemini,openai","anti_hallucination,minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,636c9c43-91ee-5681-81e8-d36a606dfbdc,walking distance from hotel,4,2,0,"gemini,grok",anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,0581fe6c-f1ac-50f4-b23c-e4d49bc78649,burritos for dinner,3,2,3,"grok,openai",anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,07d67c9d-3a94-5f34-b641-e87ff0bcc8be,chicken dishes,3,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,293872fb-0494-5ca3-b69c-2a66baf035d7,different atmosphere,3,2,2,"gemini,openai",anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,d3c3d505-5380-5573-9dd3-eea91b076b3a,good burritos,3,1,0,grok,"minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,a0808671-60f6-524d-bdf6-589430075a4d,greasy dishes,3,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,896b45e6-de7a-5d6e-b54d-89ceaec7dd1c,meat dishes,3,2,0,"gemini,grok","anti_hallucination,minimal",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,489aa8c7-fa53-5421-ae46-af280e42948b,oily food,3,1,0,gemini,"minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,94659fe7-28d8-54ad-b670-60e2d2bb002c,pushy waiter,3,2,0,"gemini,grok","anti_hallucination,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,9751f1d4-4756-55dd-a5fc-f99803b5efa4,rude service,3,2,0,"claude,grok",anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,34962d04-1360-5f81-99b8-1b38dcdf30da,arrogant rude waiter,2,1,0,claude,short_phrase,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,e2d61e43-6a0d-50ec-aa6f-a7db4ee37830,arrogant staff,2,2,2,"gemini,openai","minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,4d787f00-9496-5f73-b015-368a90401c84,bad food quality,2,2,3,"grok,openai",minimal,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,efeb2aca-bc72-5f66-afbe-113c348fd546,burritos dinner,2,2,2,"grok,openai","minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,76c7dfbe-93ae-59d3-b6e7-34c50d604076,chicken,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,13b38387-55cf-5a3a-8a02-aa0f12ff9557,diverse menu,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,e03cd2de-6309-5de1-b6a2-69d8be6b83a6,fatty food,2,2,0,"gemini,grok",minimal,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,ebe756d9-34c3-5af1-b964-ff8ad6326eb0,friday and saturday,2,1,3,openai,"anti_hallucination,minimal",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,54499c53-8da5-597e-a3da-64e7382e20ba,friday and saturday nights,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,b4d41d97-e211-5d59-b0e3-b17097e74e90,friday and saturday shows,2,1,0,claude,minimal,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,618455d7-486c-58e3-856f-8b5ddcce7271,is pink,2,2,2,"grok,openai","anti_hallucination,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,1d70edcc-6815-5f91-b756-b3f6da2aa229,late arrival,2,1,2,openai,"minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,a8be24d6-9472-58e8-8257-06be3439cc26,limited days,2,2,2,"grok,openai",short_phrase,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,5311e338-e547-5743-b243-0edd007e7450,live music venue,2,2,3,"grok,openai","minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,d5196879-36c3-50c6-be5f-1911fbb5f7be,meat,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,7d11064e-022a-5e3d-8828-90044c25deff,pressure to leave,2,2,3,"gemini,openai",minimal,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,e92e1c6e-aeab-5f2f-b25e-16ec12f4c9aa,pushy service,2,2,2,"grok,openai",minimal,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,bc573a8b-db68-5891-95a1-a3f7c0221af1,serves baked potatoes,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,bdf5e337-fabd-5b20-a322-5a292182618e,serves burritos,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,ee68baa0-466b-5d3c-9a6e-d0e4f8318682,serves chicken,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,048c0534-27e1-50cf-8bc8-922462c503d5,serves hamburgers,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,12723d56-0361-52a6-9c9a-1761af60d8f0,serves meat,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,23e109a2-1c63-55b8-8d37-6ec278ff004f,serves tacos,2,1,0,gemini,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,3dddcc25-c7fd-5bf8-a3b3-1a36544015c0,show or singer,2,1,0,claude,anti_hallucination,week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,24dea69f-100b-54b8-a885-d62e2732262e,tacos burritos burgers,2,2,0,"claude,grok","minimal,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,1873c876-efff-5bd5-b334-ce144e9e4f22,tacos burritos hamburgers,2,2,0,"claude,grok","anti_hallucination,short_phrase",week2_run_20251223_191104
2PBWFSW0RenBTGa2naLG,Burro Rosa MTY,bca2d155-89d7-535e-be5f-c19c4d8f4086,too much oil,2,1,0,claude,short_phrase,week2_run_20251223_191104
